,Date,Name of State / UT,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
378,2020-03-26,Madhya Pradesh,20,0,0,22.9734,78.6569,1,20
379,2020-03-26,Maharashtra,121,3,1,19.7515,75.7139,3,124
380,2020-03-26,Manipur,1,0,0,24.6637,93.9063,0,1
381,2020-03-26,Mizoram,1,0,0,23.1645,92.9376,0,1
382,2020-03-26,Odisha,2,0,0,20.9517,85.0985,0,2
383,2020-03-26,Puducherry,1,0,0,11.9416,79.8083,0,1
384,2020-03-26,Punjab,33,0,0,31.1471,75.3412,1,33
385,2020-03-26,Rajasthan,39,2,3,27.0238,74.2179,0,41
386,2020-03-26,Tamil Nadu,20,6,1,11.1271,78.6569,1,26
387,2020-03-26,Telengana,34,10,1,18.1124,79.0193,0,44
388,2020-03-26,Uttar Pradesh,40,1,11,26.8467,80.9462,0,41
389,2020-03-26,Uttarakhand,4,1,0,30.0668,79.0193,0,5
390,2020-03-26,West Bengal,10,0,0,22.9868,87.855,1,10
391,2020-03-27,Andaman and Nicobar Islands,1,0,0,11.7401,92.6586,0,1
392,2020-03-27,Andhra Pradesh,12,0,1,15.9129,79.74,0,12
393,2020-03-27,Bihar,6,0,0,25.0961,85.3131,1,6
394,2020-03-27,Chandigarh,7,0,0,30.7333,76.7794,0,7
395,2020-03-27,Chhattisgarh,6,0,0,21.2787,81.8661,0,6
396,2020-03-27,Delhi,35,1,6,28.7041,77.1025,1,36
397,2020-03-27,Goa,3,0,0,15.2993,74.124,0,3
398,2020-03-27,Gujarat,42,1,0,22.2587,71.1924,3,43
399,2020-03-27,Haryana,16,14,11,29.0588,76.0856,0,30
400,2020-03-27,Himachal Pradesh,3,0,0,31.1048,77.1734,1,3
401,2020-03-27,Jammu and Kashmir,13,0,1,33.7782,76.5762,1,13
402,2020-03-27,Karnataka,55,0,3,15.3173,75.7139,2,55
403,2020-03-27,Kerala,129,8,11,10.8505,76.2711,0,137
404,2020-03-27,Ladakh,13,0,3,34.2996,78.2932,0,13
405,2020-03-27,Madhya Pradesh,20,0,0,22.9734,78.6569,1,20
406,2020-03-27,Maharashtra,127,3,15,19.7515,75.7139,4,130
407,2020-03-27,Manipur,1,0,0,24.6637,93.9063,0,1
408,2020-03-27,Mizoram,1,0,0,23.1645,92.9376,0,1
409,2020-03-27,Odisha,2,0,0,20.9517,85.0985,0,2
410,2020-03-27,Puducherry,1,0,0,11.9416,79.8083,0,1
411,2020-03-27,Punjab,33,0,0,31.1471,75.3412,1,33
412,2020-03-27,Rajasthan,39,2,3,27.0238,74.2179,0,41
413,2020-03-27,Tamil Nadu,23,6,1,11.1271,78.6569,1,29
414,2020-03-27,Telengana,35,10,1,18.1124,79.0193,0,45
415,2020-03-27,Uttar Pradesh,40,1,11,26.8467,80.9462,0,41
416,2020-03-27,Uttarakhand,4,1,0,30.0668,79.0193,0,5
417,2020-03-27,West Bengal,10,0,0,22.9868,87.855,1,10
418,2020-03-28,Andaman and Nicobar Islands,6,0,0,11.7401,92.6586,0,6
419,2020-03-28,Andhra Pradesh,14,0,1,15.9129,79.74,0,14
420,2020-03-28,Bihar,9,0,0,25.0961,85.3131,1,9
421,2020-03-28,Chandigarh,8,0,0,30.7333,76.7794,0,8
422,2020-03-28,Chhattisgarh,6,0,0,21.2787,81.8661,0,6
423,2020-03-28,Delhi,38,1,6,28.7041,77.1025,1,39
424,2020-03-28,Goa,3,0,0,15.2993,74.124,0,3
425,2020-03-28,Gujarat,44,1,0,22.2587,71.1924,3,45
426,2020-03-28,Haryana,19,14,12,29.0588,76.0856,0,33
427,2020-03-28,Himachal Pradesh,3,0,0,31.1048,77.1734,1,3
428,2020-03-28,Jammu and Kashmir,20,0,1,33.7782,76.5762,1,20
429,2020-03-28,Karnataka,55,0,3,15.3173,75.7139,2,55
430,2020-03-28,Kerala,168,8,11,10.8505,76.2711,0,176
431,2020-03-28,Ladakh,13,0,3,34.2996,78.2932,0,13
432,2020-03-28,Madhya Pradesh,30,0,0,22.9734,78.6569,2,30
433,2020-03-28,Maharashtra,177,3,25,19.7515,75.7139,5,180
434,2020-03-28,Manipur,1,0,0,24.6637,93.9063,0,1
435,2020-03-28,Mizoram,1,0,0,23.1645,92.9376,0,1
436,2020-03-28,Odisha,3,0,0,20.9517,85.0985,0,3
437,2020-03-28,Puducherry,1,0,0,11.9416,79.8083,0,1
438,2020-03-28,Punjab,38,0,1,31.1471,75.3412,1,38
439,2020-03-28,Rajasthan,52,2,3,27.0238,74.2179,0,54
440,2020-03-28,Tamil Nadu,34,6,2,11.1271,78.6569,1,40
441,2020-03-28,Telengana,46,10,1,18.1124,79.0193,0,56
442,2020-03-28,Uttar Pradesh,54,1,11,26.8467,80.9462,0,55
443,2020-03-28,Uttarakhand,4,1,0,30.0668,79.0193,0,5
444,2020-03-28,West Bengal,15,0,0,22.9868,87.855,1,15
445,2020-03-29,Andaman and Nicobar Islands,9,0,0,11.7401,92.6586,0,9
446,2020-03-29,Andhra Pradesh,14,0,1,15.9129,79.74,0,14
447,2020-03-29,Bihar,9,0,0,25.0961,85.3131,1,9
448,2020-03-29,Chandigarh,8,0,0,30.7333,76.7794,0,8
449,2020-03-29,Chhattisgarh,6,0,0,21.2787,81.8661,0,6
450,2020-03-29,Delhi,38,1,6,28.7041,77.1025,2,39
451,2020-03-29,Goa,2,1,0,15.2993,74.124,0,3
452,2020-03-29,Gujarat,52,1,0,22.2587,71.1924,4,53
453,2020-03-29,Haryana,19,14,12,29.0588,76.0856,0,33
454,2020-03-29,Himachal Pradesh,3,0,0,31.1048,77.1734,1,3
455,2020-03-29,Jammu and Kashmir,31,0,1,33.7782,76.5762,1,31
456,2020-03-29,Karnataka,76,0,5,15.3173,75.7139,3,76
457,2020-03-29,Kerala,174,8,15,10.8505,76.2711,1,182
458,2020-03-29,Ladakh,13,0,3,34.2996,78.2932,0,13
459,2020-03-29,Madhya Pradesh,30,0,0,22.9734,78.6569,2,30
460,2020-03-29,Maharashtra,183,3,25,19.7515,75.7139,6,186
461,2020-03-29,Manipur,1,0,0,24.6637,93.9063,0,1
462,2020-03-29,Mizoram,1,0,0,23.1645,92.9376,0,1
463,2020-03-29,Odisha,3,0,0,20.9517,85.0985,0,3
464,2020-03-29,Puducherry,1,0,0,11.9416,79.8083,0,1
465,2020-03-29,Punjab,38,0,1,31.1471,75.3412,1,38
466,2020-03-29,Rajasthan,52,2,3,27.0238,74.2179,0,54
467,2020-03-29,Tamil Nadu,36,6,2,11.1271,78.6569,1,42
468,2020-03-29,Telengana,56,10,1,18.1124,79.0193,1,66
469,2020-03-29,Uttar Pradesh,54,1,11,26.8467,80.9462,0,55
470,2020-03-29,Uttarakhand,5,1,1,30.0668,79.0193,0,6
471,2020-03-29,West Bengal,18,0,0,22.9868,87.855,1,18
472,2020-03-30,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,9
473,2020-03-30,Andhra Pradesh,0,0,1,15.9129,79.74,0,19
474,2020-03-30,Bihar,0,0,0,25.0961,85.3131,1,11
475,2020-03-30,Chandigarh,0,0,0,30.7333,76.7794,0,8
476,2020-03-30,Chhattisgarh,0,0,0,21.2787,81.8661,0,7
477,2020-03-30,Delhi,0,0,6,28.7041,77.1025,2,53
478,2020-03-30,Goa,0,0,0,15.2993,74.124,0,5
479,2020-03-30,Gujarat,0,0,1,22.2587,71.1924,5,58
480,2020-03-30,Haryana,0,0,17,29.0588,76.0856,0,33
481,2020-03-30,Himachal Pradesh,0,0,0,31.1048,77.1734,1,3
482,2020-03-30,Jammu and Kashmir,0,0,1,33.7782,76.5762,2,31
483,2020-03-30,Karnataka,0,0,5,15.3173,75.7139,3,80
484,2020-03-30,Kerala,0,0,19,10.8505,76.2711,1,194
485,2020-03-30,Ladakh,0,0,3,34.2996,78.2932,0,13
486,2020-03-30,Madhya Pradesh,0,0,0,22.9734,78.6569,2,33
487,2020-03-30,Maharashtra,0,0,25,19.7515,75.7139,8,193
488,2020-03-30,Manipur,0,0,0,24.6637,93.9063,0,1
489,2020-03-30,Mizoram,0,0,0,23.1645,92.9376,0,1
490,2020-03-30,Odisha,0,0,0,20.9517,85.0985,0,3
491,2020-03-30,Puducherry,0,0,0,11.9416,79.8083,0,1
492,2020-03-30,Punjab,0,0,1,31.1471,75.3412,1,38
493,2020-03-30,Rajasthan,0,0,3,27.0238,74.2179,0,57
494,2020-03-30,Tamil Nadu,0,0,4,11.1271,78.6569,1,50
495,2020-03-30,Telengana,0,0,1,18.1124,79.0193,1,69
496,2020-03-30,Uttar Pradesh,0,0,11,26.8467,80.9462,0,75
497,2020-03-30,Uttarakhand,0,0,2,30.0668,79.0193,0,7
498,2020-03-30,West Bengal,0,0,0,22.9868,87.855,1,19
499,2020-03-31,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,10
500,2020-03-31,Andhra Pradesh,0,0,1,15.9129,79.74,0,40
501,2020-03-31,Bihar,0,0,0,25.0961,85.3131,1,15
502,2020-03-31,Chandigarh,0,0,0,30.7333,76.7794,0,13
503,2020-03-31,Chhattisgarh,0,0,0,21.2787,81.8661,0,8
504,2020-03-31,Delhi,0,0,6,28.7041,77.1025,2,97
505,2020-03-31,Goa,0,0,0,15.2993,74.124,0,5
506,2020-03-31,Gujarat,0,0,3,22.2587,71.1924,6,73
507,2020-03-31,Haryana,0,0,21,29.0588,76.0856,0,40
508,2020-03-31,Himachal Pradesh,0,0,0,31.1048,77.1734,1,3
509,2020-03-31,Jammu and Kashmir,0,0,2,33.7782,76.5762,2,54
510,2020-03-31,Karnataka,0,0,5,15.3173,75.7139,3,83
511,2020-03-31,Kerala,0,0,19,10.8505,76.2711,1,234
512,2020-03-31,Ladakh,0,0,3,34.2996,78.2932,0,13
513,2020-03-31,Madhya Pradesh,0,0,0,22.9734,78.6569,3,47
514,2020-03-31,Maharashtra,0,0,39,19.7515,75.7139,9,216
515,2020-03-31,Manipur,0,0,0,24.6637,93.9063,0,1
516,2020-03-31,Mizoram,0,0,0,23.1645,92.9376,0,1
517,2020-03-31,Odisha,0,0,0,20.9517,85.0985,0,3
518,2020-03-31,Puducherry,0,0,0,11.9416,79.8083,0,1
519,2020-03-31,Punjab,0,0,1,31.1471,75.3412,3,41
520,2020-03-31,Rajasthan,0,0,3,27.0238,74.2179,0,74
521,2020-03-31,Tamil Nadu,0,0,4,11.1271,78.6569,1,74
522,2020-03-31,Telengana,0,0,1,18.1124,79.0193,1,79
523,2020-03-31,Uttar Pradesh,0,0,14,26.8467,80.9462,0,101
524,2020-03-31,Uttarakhand,0,0,2,30.0668,79.0193,0,7
525,2020-03-31,West Bengal,0,0,0,22.9868,87.855,2,26
526,2020-04-01,Andaman and Nicobar Islands,0,0,1,11.7401,92.6586,0,10
527,2020-04-01,Andhra Pradesh,0,0,0,15.9129,79.74,0,83
528,2020-04-01,Assam,0,0,0,26.2006,92.9376,0,1
529,2020-04-01,Bihar,0,0,0,25.0961,85.3131,1,23
530,2020-04-01,Chandigarh,0,0,0,30.7333,76.7794,0,16
531,2020-04-01,Chhattisgarh,0,0,2,21.2787,81.8661,0,9
532,2020-04-01,Delhi,0,0,6,28.7041,77.1025,2,152
533,2020-04-01,Goa,0,0,0,15.2993,74.124,0,5
534,2020-04-01,Gujarat,0,0,5,22.2587,71.1924,6,82
535,2020-04-01,Haryana,0,0,21,29.0588,76.0856,0,43
536,2020-04-01,Himachal Pradesh,0,0,0,31.1048,77.1734,1,3
537,2020-04-01,Jammu and Kashmir,0,0,2,33.7782,76.5762,2,62
538,2020-04-01,Jharkhand,0,0,0,23.6102,85.2799,0,1
539,2020-04-01,Karnataka,0,0,8,15.3173,75.7139,3,101
540,2020-04-01,Kerala,0,0,23,10.8505,76.2711,2,241
541,2020-04-01,Ladakh,0,0,3,34.2996,78.2932,0,13
542,2020-04-01,Madhya Pradesh,0,0,0,22.9734,78.6569,3,66
543,2020-04-01,Maharashtra,0,0,39,19.7515,75.7139,9,302
544,2020-04-01,Manipur,0,0,0,24.6637,93.9063,0,1
545,2020-04-01,Mizoram,0,0,0,23.1645,92.9376,0,1
546,2020-04-01,Odisha,0,0,0,20.9517,85.0985,0,4
547,2020-04-01,Puducherry,0,0,1,11.9416,79.8083,0,3
548,2020-04-01,Punjab,0,0,1,31.1471,75.3412,3,42
549,2020-04-01,Rajasthan,0,0,3,27.0238,74.2179,0,93
550,2020-04-01,Tamil Nadu,0,0,6,11.1271,78.6569,1,234
551,2020-04-01,Telengana,0,0,1,18.1124,79.0193,3,96
552,2020-04-01,Uttar Pradesh,0,0,14,26.8467,80.9462,2,103
553,2020-04-01,Uttarakhand,0,0,2,30.0668,79.0193,0,7
554,2020-04-02,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,10
555,2020-04-02,Andhra Pradesh,0,0,1,15.9129,79.74,1,86
556,2020-04-02,Assam,0,0,0,26.2006,92.9376,0,1
557,2020-04-02,Bihar,0,0,0,25.0961,85.3131,1,23
558,2020-04-02,Chandigarh,0,0,0,30.7333,76.7794,0,16
559,2020-04-02,Chhattisgarh,0,0,2,21.2787,81.8661,0,9
560,2020-04-02,Delhi,0,0,6,28.7041,77.1025,2,152
561,2020-04-02,Goa,0,0,0,15.2993,74.124,0,5
562,2020-04-02,Gujarat,0,0,5,22.2587,71.1924,6,82
563,2020-04-02,Haryana,0,0,21,29.0588,76.0856,0,43
564,2020-04-02,Himachal Pradesh,0,0,1,31.1048,77.1734,1,3
565,2020-04-02,Jammu and Kashmir,0,0,2,33.7782,76.5762,2,62
566,2020-04-02,Jharkhand,0,0,0,23.6102,85.2799,0,1
567,2020-04-02,Karnataka,0,0,9,15.3173,75.7139,3,110
568,2020-04-02,Kerala,0,0,25,10.8505,76.2711,2,265
569,2020-04-02,Ladakh,0,0,3,34.2996,78.2932,0,13
570,2020-04-02,Madhya Pradesh,0,0,0,22.9734,78.6569,6,99
571,2020-04-02,Maharashtra,0,0,42,19.7515,75.7139,13,335
572,2020-04-02,Manipur,0,0,0,24.6637,93.9063,0,1
573,2020-04-02,Mizoram,0,0,0,23.1645,92.9376,0,1
574,2020-04-02,Odisha,0,0,0,20.9517,85.0985,0,4
575,2020-04-02,Puducherry,0,0,1,11.9416,79.8083,0,3
576,2020-04-02,Punjab,0,0,1,31.1471,75.3412,4,46
577,2020-04-02,Rajasthan,0,0,3,27.0238,74.2179,0,108
578,2020-04-02,Tamil Nadu,0,0,6,11.1271,78.6569,1,234
579,2020-04-02,Telengana,0,0,1,18.1124,79.0193,3,96
580,2020-04-02,Uttar Pradesh,0,0,14,26.8467,80.9462,2,113
581,2020-04-02,Uttarakhand,0,0,2,30.0668,79.0193,0,7
582,2020-04-03,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,10
583,2020-04-03,Andhra Pradesh,0,0,1,15.9129,79.74,1,132
584,2020-04-03,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
585,2020-04-03,Assam,0,0,0,26.2006,92.9376,0,16
586,2020-04-03,Bihar,0,0,0,25.0961,85.3131,1,24
587,2020-04-03,Chandigarh,0,0,0,30.7333,76.7794,0,18
588,2020-04-03,Chhattisgarh,0,0,2,21.2787,81.8661,0,9
589,2020-04-03,Delhi,0,0,8,28.7041,77.1025,4,219
590,2020-04-03,Goa,0,0,0,15.2993,74.124,0,6
591,2020-04-03,Gujarat,0,0,8,22.2587,71.1924,7,87
592,2020-04-03,Haryana,0,0,21,29.0588,76.0856,0,43
593,2020-04-03,Himachal Pradesh,0,0,1,31.1048,77.1734,1,6
594,2020-04-03,Jammu and Kashmir,0,0,3,33.7782,76.5762,2,70
595,2020-04-03,Jharkhand,0,0,0,23.6102,85.2799,0,2
596,2020-04-03,Karnataka,0,0,10,15.3173,75.7139,3,124
597,2020-04-03,Kerala,0,0,27,10.8505,76.2711,2,286
598,2020-04-03,Ladakh,0,0,3,34.2996,78.2932,0,14
599,2020-04-03,Madhya Pradesh,0,0,0,22.9734,78.6569,6,99
600,2020-04-03,Maharashtra,0,0,42,19.7515,75.7139,16,335
601,2020-04-03,Manipur,0,0,0,24.6637,93.9063,0,2
602,2020-04-03,Mizoram,0,0,0,23.1645,92.9376,0,1
603,2020-04-03,Odisha,0,0,0,20.9517,85.0985,0,5
604,2020-04-03,Puducherry,0,0,1,11.9416,79.8083,0,3
605,2020-04-03,Punjab,0,0,1,31.1471,75.3412,4,46
606,2020-04-03,Rajasthan,0,0,3,27.0238,74.2179,0,133
607,2020-04-03,Tamil Nadu,0,0,6,11.1271,78.6569,1,309
608,2020-04-03,Telengana,0,0,1,18.1124,79.0193,3,107
609,2020-04-03,Uttar Pradesh,0,0,14,26.8467,80.9462,2,113
610,2020-04-03,Uttarakhand,0,0,2,30.0668,79.0193,0,10
611,2020-04-03,West Bengal,0,0,3,22.9868,87.855,3,53
612,2020-04-04,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,10
613,2020-04-04,Andhra Pradesh,0,0,1,15.9129,79.74,1,161
614,2020-04-04,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
615,2020-04-04,Assam,0,0,0,26.2006,92.9376,0,24
616,2020-04-04,Bihar,0,0,0,25.0961,85.3131,1,29
617,2020-04-04,Chandigarh,0,0,0,30.7333,76.7794,0,18
618,2020-04-04,Chhattisgarh,0,0,3,21.2787,81.8661,0,9
619,2020-04-04,Delhi,0,0,8,28.7041,77.1025,6,386
620,2020-04-04,Goa,0,0,0,15.2993,74.124,0,6
621,2020-04-04,Gujarat,0,0,10,22.2587,71.1924,9,95
622,2020-04-04,Haryana,0,0,24,29.0588,76.0856,0,49
623,2020-04-04,Himachal Pradesh,0,0,1,31.1048,77.1734,1,6
624,2020-04-04,Jammu and Kashmir,0,0,3,33.7782,76.5762,2,75
625,2020-04-04,Jharkhand,0,0,0,23.6102,85.2799,0,2
626,2020-04-04,Karnataka,0,0,12,15.3173,75.7139,3,128
627,2020-04-04,Kerala,0,0,41,10.8505,76.2711,2,295
628,2020-04-04,Ladakh,0,0,3,34.2996,78.2932,0,14
629,2020-04-04,Madhya Pradesh,0,0,0,22.9734,78.6569,6,104
630,2020-04-04,Maharashtra,0,0,42,19.7515,75.7139,19,423
631,2020-04-04,Manipur,0,0,0,24.6637,93.9063,0,2
632,2020-04-04,Mizoram,0,0,0,23.1645,92.9376,0,1
633,2020-04-04,Odisha,0,0,0,20.9517,85.0985,0,5
634,2020-04-04,Puducherry,0,0,1,11.9416,79.8083,0,5
635,2020-04-04,Punjab,0,0,1,31.1471,75.3412,5,53
636,2020-04-04,Rajasthan,0,0,3,27.0238,74.2179,0,179
637,2020-04-04,Tamil Nadu,0,0,6,11.1271,78.6569,1,411
638,2020-04-04,Telengana,0,0,1,18.1124,79.0193,7,158
639,2020-04-04,Uttar Pradesh,0,0,19,26.8467,80.9462,2,174
640,2020-04-04,Uttarakhand,0,0,2,30.0668,79.0193,0,16
641,2020-04-04,West Bengal,0,0,3,22.9868,87.855,3,69
642,2020-04-05,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,10
643,2020-04-05,Andhra Pradesh,0,0,1,15.9129,79.74,1,161
644,2020-04-05,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
645,2020-04-05,Assam,0,0,0,26.2006,92.9376,0,24
646,2020-04-05,Bihar,0,0,0,25.0961,85.3131,1,30
647,2020-04-05,Chandigarh,0,0,0,30.7333,76.7794,0,18
648,2020-04-05,Chhattisgarh,0,0,3,21.2787,81.8661,0,9
649,2020-04-05,Delhi,0,0,15,28.7041,77.1025,6,445
650,2020-04-05,Goa,0,0,0,15.2993,74.124,0,7
651,2020-04-05,Gujarat,0,0,14,22.2587,71.1924,10,105
652,2020-04-05,Haryana,0,0,24,29.0588,76.0856,0,49
653,2020-04-05,Himachal Pradesh,0,0,1,31.1048,77.1734,1,6
654,2020-04-05,Jammu and Kashmir,0,0,4,33.7782,76.5762,2,92
655,2020-04-05,Jharkhand,0,0,0,23.6102,85.2799,0,2
656,2020-04-05,Karnataka,0,0,12,15.3173,75.7139,4,144
657,2020-04-05,Kerala,0,0,49,10.8505,76.2711,2,306
658,2020-04-05,Ladakh,0,0,10,34.2996,78.2932,0,14
659,2020-04-05,Madhya Pradesh,0,0,0,22.9734,78.6569,6,104
660,2020-04-05,Maharashtra,0,0,42,19.7515,75.7139,24,490
661,2020-04-05,Manipur,0,0,0,24.6637,93.9063,0,2
662,2020-04-05,Mizoram,0,0,0,23.1645,92.9376,0,1
663,2020-04-05,Odisha,0,0,0,20.9517,85.0985,0,20
664,2020-04-05,Puducherry,0,0,1,11.9416,79.8083,0,5
665,2020-04-05,Punjab,0,0,1,31.1471,75.3412,5,57
666,2020-04-05,Rajasthan,0,0,21,27.0238,74.2179,0,200
667,2020-04-05,Tamil Nadu,0,0,6,11.1271,78.6569,3,485
668,2020-04-05,Telengana,0,0,32,18.1124,79.0193,7,269
669,2020-04-05,Uttar Pradesh,0,0,19,26.8467,80.9462,2,227
670,2020-04-05,Uttarakhand,0,0,2,30.0668,79.0193,0,22
671,2020-04-05,West Bengal,0,0,10,22.9868,87.855,3,69
672,2020-04-06,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,10
673,2020-04-06,Andhra Pradesh,0,0,1,15.9129,79.74,3,226
674,2020-04-06,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
675,2020-04-06,Assam,0,0,0,26.2006,92.9376,0,26
676,2020-04-06,Bihar,0,0,0,25.0961,85.3131,1,30
677,2020-04-06,Chandigarh,0,0,0,30.7333,76.7794,0,18
678,2020-04-06,Chhattisgarh,0,0,3,21.2787,81.8661,0,9
679,2020-04-06,Delhi,0,0,18,28.7041,77.1025,7,503
680,2020-04-06,Goa,0,0,0,15.2993,74.124,0,7
681,2020-04-06,Gujarat,0,0,18,22.2587,71.1924,11,122
682,2020-04-06,Haryana,0,0,25,29.0588,76.0856,1,84
683,2020-04-06,Himachal Pradesh,0,0,1,31.1048,77.1734,1,13
684,2020-04-06,Jammu and Kashmir,0,0,4,33.7782,76.5762,2,106
685,2020-04-06,Jharkhand,0,0,0,23.6102,85.2799,0,3
686,2020-04-06,Karnataka,0,0,12,15.3173,75.7139,4,151
687,2020-04-06,Kerala,0,0,55,10.8505,76.2711,2,314
688,2020-04-06,Ladakh,0,0,10,34.2996,78.2932,0,14
689,2020-04-06,Madhya Pradesh,0,0,0,22.9734,78.6569,9,165
690,2020-04-06,Maharashtra,0,0,42,19.7515,75.7139,45,690
691,2020-04-06,Manipur,0,0,0,24.6637,93.9063,0,2
692,2020-04-06,Mizoram,0,0,0,23.1645,92.9376,0,1
693,2020-04-06,Odisha,0,0,2,20.9517,85.0985,0,21
694,2020-04-06,Puducherry,0,0,1,11.9416,79.8083,0,5
695,2020-04-06,Punjab,0,0,4,31.1471,75.3412,6,68
696,2020-04-06,Rajasthan,0,0,21,27.0238,74.2179,0,253
697,2020-04-06,Tamil Nadu,0,0,8,11.1271,78.6569,5,571
698,2020-04-06,Telengana,0,0,34,18.1124,79.0193,7,321
699,2020-04-06,Uttar Pradesh,0,0,19,26.8467,80.9462,2,227
700,2020-04-06,Uttarakhand,0,0,4,30.0668,79.0193,0,26
701,2020-04-06,West Bengal,0,0,10,22.9868,87.855,3,80
702,2020-04-07,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,10
703,2020-04-07,Andhra Pradesh,0,0,1,15.9129,79.74,3,266
704,2020-04-07,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
705,2020-04-07,Assam,0,0,0,26.2006,92.9376,0,26
706,2020-04-07,Bihar,0,0,0,25.0961,85.3131,1,32
707,2020-04-07,Chandigarh,0,0,0,30.7333,76.7794,0,18
708,2020-04-07,Chhattisgarh,0,0,8,21.2787,81.8661,0,10
709,2020-04-07,Delhi,0,0,19,28.7041,77.1025,7,523
710,2020-04-07,Goa,0,0,0,15.2993,74.124,0,7
711,2020-04-07,Gujarat,0,0,22,22.2587,71.1924,12,144
712,2020-04-07,Haryana,0,0,25,29.0588,76.0856,1,90
713,2020-04-07,Himachal Pradesh,0,0,2,31.1048,77.1734,1,13
714,2020-04-07,Jammu and Kashmir,0,0,4,33.7782,76.5762,2,109
715,2020-04-07,Jharkhand,0,0,0,23.6102,85.2799,0,4
716,2020-04-07,Karnataka,0,0,12,15.3173,75.7139,4,151
717,2020-04-07,Kerala,0,0,58,10.8505,76.2711,2,327
718,2020-04-07,Ladakh,0,0,10,34.2996,78.2932,0,14
719,2020-04-07,Madhya Pradesh,0,0,0,22.9734,78.6569,9,165
720,2020-04-07,Maharashtra,0,0,56,19.7515,75.7139,45,748
721,2020-04-07,Manipur,0,0,0,24.6637,93.9063,0,2
722,2020-04-07,Mizoram,0,0,0,23.1645,92.9376,0,1
723,2020-04-07,Odisha,0,0,2,20.9517,85.0985,0,21
724,2020-04-07,Puducherry,0,0,1,11.9416,79.8083,0,5
725,2020-04-07,Punjab,0,0,4,31.1471,75.3412,6,76
726,2020-04-07,Rajasthan,0,0,21,27.0238,74.2179,3,288
727,2020-04-07,Tamil Nadu,0,0,8,11.1271,78.6569,5,621
728,2020-04-07,Telengana,0,0,34,18.1124,79.0193,7,321
729,2020-04-07,Tripura,0,0,0,23.9408,91.9882,0,1
730,2020-04-07,Uttar Pradesh,0,0,21,26.8467,80.9462,3,305
731,2020-04-07,Uttarakhand,0,0,5,30.0668,79.0193,0,31
732,2020-04-07,West Bengal,0,0,13,22.9868,87.855,3,91
733,2020-04-08,Andaman and Nicobar Islands,0,0,0,11.7401,92.6586,0,10
734,2020-04-08,Andhra Pradesh,0,0,1,15.9129,79.74,4,305
735,2020-04-08,Arunachal Pradesh,0,0,0,28.218000000000004,94.7278,0,1
736,2020-04-08,Assam,0,0,0,26.2006,92.9376,0,27
737,2020-04-08,Bihar,0,0,0,25.0961,85.3131,1,38
738,2020-04-08,Chandigarh,0,0,7,30.7333,76.7794,0,18
739,2020-04-08,Chhattisgarh,0,0,9,21.2787,81.8661,0,10
740,2020-04-08,Delhi,0,0,21,28.7041,77.1025,9,576
741,2020-04-08,Goa,0,0,0,15.2993,74.124,0,7
742,2020-04-08,Gujarat,0,0,25,22.2587,71.1924,13,165
743,2020-04-08,Haryana,0,0,28,29.0588,76.0856,3,147
744,2020-04-08,Himachal Pradesh,0,0,2,31.1048,77.1734,1,18
745,2020-04-08,Jammu and Kashmir,0,0,4,33.7782,76.5762,2,116
746,2020-04-08,Jharkhand,0,0,0,23.6102,85.2799,0,4
747,2020-04-08,Karnataka,0,0,25,15.3173,75.7139,4,175
748,2020-04-08,Kerala,0,0,70,10.8505,76.2711,2,336
749,2020-04-08,Ladakh,0,0,10,34.2996,78.2932,0,14
750,2020-04-08,Madhya Pradesh,0,0,0,22.9734,78.6569,13,229
751,2020-04-08,Maharashtra,0,0,79,19.7515,75.7139,64,1018
752,2020-04-08,Manipur,0,0,0,24.6637,93.9063,0,2
753,2020-04-08,Mizoram,0,0,0,23.1645,92.9376,0,1
754,2020-04-08,Odisha,0,0,2,20.9517,85.0985,1,42
755,2020-04-08,Puducherry,0,0,1,11.9416,79.8083,0,5
756,2020-04-08,Punjab,0,0,4,31.1471,75.3412,7,91
757,2020-04-08,Rajasthan,0,0,21,27.0238,74.2179,3,328
758,2020-04-08,Tamil Nadu,0,0,19,11.1271,78.6569,7,690
759,2020-04-08,Telengana,0,0,35,18.1124,79.0193,7,364
760,2020-04-08,Tripura,0,0,0,23.9408,91.9882,0,1
761,2020-04-08,Uttar Pradesh,0,0,21,26.8467,80.9462,3,326
762,2020-04-08,Uttarakhand,0,0,5,30.0668,79.0193,0,31
763,2020-04-08,West Bengal,0,0,13,22.9868,87.855,5,99
